customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,routine_flg,calc_date,membership_period,median,max,min,mean
TS597253,XXX,C01,M,2017-03-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,25,5.0,8,3,5.583333333333333
PL487696,XXXXX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.5,7,2,5.166666666666667
IK615890,XXXX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.0,7,4,5.583333333333333
AS662285,XXXXX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,6.0,8,3,5.916666666666667
AS977127,XXX,C03,M,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,6.0,8,4,6.166666666666667
OA007004,XXXX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,6.0,8,3,5.5
TS327886,XXXXX,C03,M,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,6.0,8,3,5.666666666666667
AS717316,XXXX,C01,M,2017-04-01,2018-05-31,CA1,1,オールタイム,10500,通常,1,2018-05-31,13,3.0,4,2,3.0
IK912733,XXXX,C02,F,2017-04-01,2018-08-31,CA1,1,デイタイム,7500,通常,0,2018-08-31,16,2.0,3,1,2.0
GD070247,XX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,6.0,9,4,5.916666666666667
IK855636,XXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,6.0,8,3,5.833333333333333
HI557617,XXXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,6.0,8,4,5.666666666666667
IK003033,XX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.5,8,3,5.333333333333333
PL307270,XXXX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,6.0,8,2,5.666666666666667
PL534171,XXXXXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,4.5,7,3,5.0
HD315748,XXXXX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,6.0,8,2,5.25
TS522889,XXX,C03,M,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,5.0,8,3,5.083333333333333
PL512535,XXXXX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,6.0,8,3,6.0
AS190883,XXXXX,C03,M,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,6.0,8,5,5.833333333333333
AS303294,XXXX,C03,M,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,5.0,8,2,4.916666666666667
AS506797,XXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,6.0,8,3,5.583333333333333
PL894962,XXXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.5,8,4,5.75
HI431223,XXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.0,8,3,5.25
PL971781,XXXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,6.0,8,5,6.25
OA327486,XXXXX,C03,M,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,5.5,8,3,5.833333333333333
TS999855,XXXXXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,4.0,7,3,4.583333333333333
HI717281,XXX,C02,M,2017-04-01,2018-05-31,CA1,1,デイタイム,7500,通常,1,2018-05-31,13,4.0,4,4,4.0
AS552198,XXX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,6.0,7,3,5.333333333333333
OA511050,XX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.5,8,3,5.333333333333333
HI606562,XXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.5,8,2,5.166666666666667
IK271631,XX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,4.5,7,3,4.916666666666667
HD753835,XXXXXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,6.5,7,4,6.166666666666667
HI488123,XXXX,C03,M,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,6.0,9,3,6.166666666666667
HD253398,XXXX,C03,M,2017-04-01,2018-05-31,CA1,1,ナイト,6000,通常,0,2018-05-31,13,2.5,3,2,2.5
GD866704,XX,C03,F,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,5.0,7,1,4.75
IK871961,XXXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,6.0,8,4,6.25
PL256725,XX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,7.0,8,4,6.333333333333333
IK287071,XXXXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,7.0,9,3,6.333333333333333
IK093147,XXX,C01,M,2017-04-01,2018-05-31,CA1,1,オールタイム,10500,通常,0,2018-05-31,13,2.5,4,1,2.5
TS535917,XXXXXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,4.5,8,2,4.916666666666667
IK166339,XXXX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.0,10,3,5.916666666666667
AS992593,XXXX,C03,F,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,5.0,8,4,5.583333333333333
PL597186,XXXXX,C01,F,2017-04-01,2018-09-30,CA1,1,オールタイム,10500,通常,0,2018-09-30,17,2.0,4,1,2.3333333333333335
TS662949,XXXX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.0,8,3,5.5
HI238760,XXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.0,9,3,5.166666666666667
AS929514,XXXXXX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.0,9,3,5.5
HD319220,XXXXX,C03,M,2017-04-01,2019-01-31,CA1,1,ナイト,6000,通常,1,2019-01-31,21,4.0,7,2,4.0
HD877359,XXXXX,C03,M,2017-04-01,2019-01-31,CA1,1,ナイト,6000,通常,1,2019-01-31,21,4.0,8,2,4.2
PL619936,XXX,C02,F,2017-04-01,2019-01-31,CA1,1,デイタイム,7500,通常,1,2019-01-31,21,5.0,7,1,3.9
AS175707,XXXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,6.0,10,3,6.0
AS174345,XXXXXX,C01,M,2017-04-01,2018-12-31,CA1,1,オールタイム,10500,通常,1,2018-12-31,20,4.0,6,2,3.7777777777777777
OA047996,XXXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,6.0,9,2,5.75
HD842881,XXXXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.5,8,3,5.583333333333333
AS781999,XXXXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,5.5,9,3,5.416666666666667
HD617077,XXXX,C01,F,2017-04-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,12,1.0,1,1,1.0
PL990383,XXX,C03,F,2017-04-01,2018-04-30,CA1,1,ナイト,6000,通常,0,2018-04-30,12,4.0,4,4,4.0
TS239042,XXX,C03,M,2017-04-01,2018-04-30,CA1,1,ナイト,6000,通常,0,2018-04-30,12,3.0,3,3,3.0
OA322749,XXXXX,C02,F,2017-04-01,2018-04-30,CA1,1,デイタイム,7500,通常,0,2018-04-30,12,4.0,4,4,4.0
GD191107,XXXX,C03,M,2017-04-01,2018-04-30,CA1,1,ナイト,6000,通常,0,2018-04-30,12,3.0,3,3,3.0
IK720807,XXXXX,C01,F,2017-04-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,12,2.0,2,2,2.0
GD966172,XXXXX,C01,F,2017-04-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,12,3.0,3,3,3.0
OA324181,XXX,C02,F,2017-04-01,2018-04-30,CA1,1,デイタイム,7500,通常,0,2018-04-30,12,1.0,1,1,1.0
HD412914,XXXX,C01,F,2017-04-01,2018-04-30,CA1,1,オールタイム,10500,通常,1,2018-04-30,12,4.0,4,4,4.0
OA018910,XXXXXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.0,7,4,5.5
PL087063,XXX,C02,F,2017-04-01,2019-02-28,CA1,1,デイタイム,7500,通常,1,2019-02-28,22,5.0,6,2,4.454545454545454
AS771307,XXXXX,C02,F,2017-04-01,2019-03-31,CA1,1,デイタイム,7500,通常,1,2019-03-31,23,4.0,7,1,4.166666666666667
GD086932,XXXXX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,6.0,8,3,5.583333333333333
OA346394,XXXXX,C02,M,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,4.5,8,2,4.583333333333333
HD453100,XXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,5.0,7,1,4.416666666666667
HD699115,XXXXX,C01,F,2017-04-01,2019-02-28,CA1,1,オールタイム,10500,通常,1,2019-02-28,22,4.0,6,2,4.2727272727272725
HI158085,XXXX,C03,M,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,6.5,9,3,6.166666666666667
AS634661,XXX,C02,F,2017-04-01,2019-02-28,CA1,1,デイタイム,7500,通常,1,2019-02-28,22,4.0,6,1,3.1818181818181817
AS369194,XXXX,C03,F,2017-04-01,2019-02-28,CA1,1,ナイト,6000,通常,1,2019-02-28,22,3.0,8,1,3.3636363636363638
GD665518,XXXX,C03,F,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,5.0,8,2,5.0
OA037898,XXXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,5.5,7,3,5.25
PL946134,XXXXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,5.0,8,3,5.166666666666667
IK851397,XXXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.5,8,4,5.583333333333333
GD067591,XXXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.5,10,2,5.416666666666667
HI253328,XXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,6.0,9,4,6.166666666666667
IK979398,XXXXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,6.0,9,4,6.083333333333333
HI563460,XXXX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,6.0,9,3,5.666666666666667
TS252991,XXXX,C02,M,2017-04-01,2019-02-28,CA1,1,デイタイム,7500,通常,1,2019-02-28,22,4.0,6,1,3.8181818181818183
HI812978,XXXX,C01,M,2017-04-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,12,3.0,3,3,3.0
TS859365,XXXXXX,C03,M,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,6.0,9,3,5.666666666666667
GD887148,XXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.5,8,2,5.166666666666667
HI392766,XXXXXX,C01,F,2017-04-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,12,3.0,3,3,3.0
HI639915,XXXXX,C01,M,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.0,8,2,4.916666666666667
HI813166,XXXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,6.0,8,4,6.0
HI393943,XXXXX,C03,M,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,5.0,9,4,5.5
GD735013,XX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,6.5,7,4,6.0
PL469296,XXXXXX,C02,F,2017-04-01,2018-10-31,CA1,1,デイタイム,7500,通常,0,2018-10-31,18,3.0,5,2,3.2857142857142856
AS716291,XXXXX,C03,M,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,5.0,8,2,5.166666666666667
HI169357,XXXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,6.0,7,3,5.833333333333333
HD744684,XXXX,C03,M,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,6.0,11,4,6.25
HD957073,XXXXX,C03,M,2017-04-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,24,5.0,7,4,5.333333333333333
AS938269,XXXXX,C03,M,2017-04-01,2018-04-30,CA1,1,ナイト,6000,通常,0,2018-04-30,12,3.0,3,3,3.0
TS671691,XXXXX,C01,F,2017-04-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,24,5.0,8,2,4.916666666666667
IK014287,XXXX,C01,F,2017-04-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,12,2.0,2,2,2.0
TS602767,XXXXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,5.5,8,1,5.75
HI574446,XXXXX,C02,F,2017-04-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,24,6.0,8,3,5.666666666666667
HD772140,XXXXX,C02,F,2017-05-01,2018-09-30,CA1,1,デイタイム,7500,通常,1,2018-09-30,16,2.0,5,1,2.3333333333333335
HI791682,XXXXX,C01,M,2017-05-01,2018-08-31,CA1,1,オールタイム,10500,通常,0,2018-08-31,15,2.0,3,1,2.2
HI755073,XXX,C03,M,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,6.0,7,4,5.666666666666667
HD920211,XXXXX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,7.0,7,4,6.166666666666667
HD434034,XXXXXX,C01,M,2017-05-01,2019-02-28,CA1,1,オールタイム,10500,通常,1,2019-02-28,21,5.0,6,2,4.090909090909091
AS040841,XXXXX,C01,F,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,6.0,10,4,6.0
GD806895,XXXXX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,6.5,9,4,6.333333333333333
PL764756,XXXXX,C03,M,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,6.0,10,3,5.916666666666667
GD115359,XXXX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,5.0,7,3,5.0
PL353207,XXXXX,C03,M,2017-05-01,2019-02-28,CA1,1,ナイト,6000,通常,1,2019-02-28,21,4.0,8,2,4.454545454545454
PL766227,XXXXXX,C03,M,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,6.0,9,3,6.083333333333333
IK274884,XX,C02,M,2017-05-01,2018-10-31,CA1,1,デイタイム,7500,通常,1,2018-10-31,17,3.0,4,2,3.0
HD511288,XXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.0,7,3,5.166666666666667
TS037146,XX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,6.0,7,4,5.75
AS460655,XXXXX,C03,M,2017-05-01,2019-02-28,CA1,1,ナイト,6000,通常,1,2019-02-28,21,4.0,7,2,3.8181818181818183
OA057829,XXXXX,C03,F,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,7.0,10,4,6.666666666666667
PL392913,XXXX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,5.0,9,3,5.166666666666667
HI643983,XXXXX,C03,M,2017-05-01,2019-02-28,CA1,1,ナイト,6000,通常,1,2019-02-28,21,3.0,8,1,3.4545454545454546
TS744630,XXX,C03,M,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,6.0,8,3,5.5
AS621407,XXXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,6.0,7,3,5.416666666666667
TS070681,XXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.0,7,3,5.25
TS707101,XXXX,C03,M,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,6.0,9,3,5.583333333333333
HD743252,XXXXX,C01,F,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,6.0,9,3,5.666666666666667
GD261077,XXXX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,6.0,8,5,6.083333333333333
HD893931,XXX,C03,F,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,5.5,9,3,6.083333333333333
HI516704,XXXX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,6.0,10,4,6.333333333333333
GD903830,XX,C02,M,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,5.0,9,3,5.5
PL636860,XXXXX,C01,F,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.0,8,4,5.416666666666667
OA041301,XXXXXX,C03,M,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,6.0,9,1,5.75
AS147485,XXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.5,8,1,5.416666666666667
OA675891,XXXXXX,C01,F,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.0,7,4,5.083333333333333
IK516783,XXXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,6.0,10,3,6.5
IK736758,XXXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,4.5,8,3,4.916666666666667
OA769163,XXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,6.0,8,2,6.083333333333333
TS470645,XXX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,6.0,8,1,5.416666666666667
PL902037,XXXX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,6.0,8,4,6.0
HD957429,XX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,6.0,10,4,6.5
HD277392,XXXX,C02,M,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,6.5,9,3,6.583333333333333
TS213950,XXXXX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,6.0,8,4,6.166666666666667
GD221439,XXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.5,7,4,5.333333333333333
HI802082,XXXXX,C01,F,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.5,8,3,5.166666666666667
OA904369,XXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.5,7,3,5.25
PL103369,XXXXXX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,5.0,10,3,5.416666666666667
HD184011,XXXXXX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,6.0,8,4,6.166666666666667
TS020727,XX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,6.0,8,3,6.083333333333333
HI088451,XXXX,C03,M,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,6.0,8,3,5.833333333333333
TS331765,XXX,C01,F,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,6.0,8,2,5.583333333333333
AS535481,XXXX,C01,F,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,4.0,8,3,5.0
HD552859,XXXX,C03,M,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,6.0,8,4,5.833333333333333
AS914290,XXXXXX,C01,M,2017-05-01,2019-01-31,CA1,1,オールタイム,10500,通常,1,2019-01-31,20,3.5,6,1,3.3
HI421757,XX,C01,F,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.0,8,3,5.5
GD238730,XXXX,C03,M,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,5.5,7,2,4.833333333333333
IK376325,XXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.0,8,2,5.083333333333333
TS343738,XXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.5,8,3,5.666666666666667
IK574479,XXX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,6.0,8,4,5.833333333333333
GD852474,XXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.5,9,4,5.833333333333333
TS099672,XX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,5.5,8,2,5.0
AS869895,XXXXX,C03,M,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,4.0,8,2,4.916666666666667
TS783835,XXXXX,C03,M,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,6.5,9,2,6.083333333333333
OA061430,XXXX,C01,F,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,6.0,8,3,5.666666666666667
TS622804,XXXX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,6.0,9,4,5.75
IK129813,XXXXX,C03,F,2017-05-01,2018-04-30,CA1,1,ナイト,6000,通常,0,2018-04-30,11,2.0,2,2,2.0
TS724794,XXX,C01,F,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,0,2018-05-31,12,4.0,5,3,4.0
OA969891,XXXX,C03,F,2017-05-01,2018-05-31,CA1,1,ナイト,6000,通常,0,2018-05-31,12,2.5,4,1,2.5
OA837154,XXXXX,C01,M,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,1,2018-05-31,12,2.5,4,1,2.5
GD454723,XXXXX,C02,F,2017-05-01,2018-05-31,CA1,1,デイタイム,7500,通常,1,2018-05-31,12,3.5,5,2,3.5
PL112670,XXXX,C03,M,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,5.5,7,3,5.333333333333333
IK730851,XXXX,C01,M,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,0,2018-05-31,12,2.0,2,2,2.0
OA737164,XX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.0,8,3,5.333333333333333
OA781309,XXX,C02,F,2017-05-01,2018-05-31,CA1,1,デイタイム,7500,通常,0,2018-05-31,12,2.5,3,2,2.5
AS834214,XXXXX,C01,M,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,0,2018-05-31,12,3.0,3,3,3.0
IK679292,XXXXX,C01,M,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,0,2018-05-31,12,2.5,4,1,2.5
HI914848,XXXX,C01,M,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,0,2018-05-31,12,2.5,3,2,2.5
IK602331,XXXXXX,C03,M,2017-05-01,2018-04-30,CA1,1,ナイト,6000,通常,0,2018-04-30,11,2.0,2,2,2.0
PL923645,XXXX,C01,M,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,11,2.0,2,2,2.0
OA273247,XXXXX,C01,M,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,11,2.0,2,2,2.0
OA381877,XX,C01,F,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,11,1.0,1,1,1.0
HI429448,XXX,C01,M,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,11,5.0,5,5,5.0
HI142283,XXXXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.0,9,3,5.5
HD338262,XXX,C01,F,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,11,2.0,2,2,2.0
HD385904,XXXX,C03,F,2017-05-01,2018-04-30,CA1,1,ナイト,6000,通常,0,2018-04-30,11,2.0,2,2,2.0
TS578667,XXXXXX,C02,F,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,5.5,8,2,4.916666666666667
AS980426,XXX,C03,F,2017-05-01,2018-04-30,CA1,1,ナイト,6000,通常,0,2018-04-30,11,4.0,4,4,4.0
IK460546,XXXXXX,C01,M,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,11,4.0,4,4,4.0
TS073726,XXXXX,C02,M,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,6.0,7,4,5.833333333333333
IK577493,XXXXX,C02,M,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,6.0,8,4,5.916666666666667
TS649822,XXXX,C01,F,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,11,1.0,1,1,1.0
AS582110,XXXXX,C02,F,2017-05-01,2018-04-30,CA1,1,デイタイム,7500,通常,0,2018-04-30,11,1.0,1,1,1.0
HI923060,XXXXX,C03,M,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,6.0,8,4,6.083333333333333
PL195051,XXXXX,C01,F,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,11,3.0,3,3,3.0
OA210660,XXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.5,7,4,5.75
IK387954,XX,C01,F,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,6.0,8,5,6.25
PL987765,XXXX,C02,F,2017-05-01,2018-05-31,CA1,1,デイタイム,7500,通常,1,2018-05-31,12,3.5,4,3,3.5
AS030404,XXXX,C01,M,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,0,2018-05-31,12,1.0,1,1,1.0
AS756694,XXX,C01,F,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,0,2018-05-31,12,3.5,6,1,3.5
AS844339,XXXX,C01,M,2017-05-01,2018-05-31,CA1,1,オールタイム,10500,通常,0,2018-05-31,12,3.0,4,2,3.0
GD962470,XXXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,6.0,7,3,5.666666666666667
HD532552,XXXXXX,C01,F,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,5.0,6,4,5.166666666666667
AS356812,XXXXXX,C01,M,2017-05-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,23,6.0,8,4,6.083333333333333
TS515377,XXXXXX,C02,F,2017-05-01,2018-05-31,CA1,1,デイタイム,7500,通常,0,2018-05-31,12,3.0,5,1,3.0
OA965409,XXXXX,C03,F,2017-05-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,23,5.5,8,2,5.75
HD182637,XXXX,C03,M,2017-05-01,2018-04-30,CA1,1,ナイト,6000,通常,0,2018-04-30,11,2.0,2,2,2.0
AS984922,XXXXX,C02,M,2017-05-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,23,5.5,7,4,5.583333333333333
HD894390,XXXXX,C01,F,2017-05-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,11,2.0,2,2,2.0
